epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
360,2812.71,0.77958,0.61745,0.91768,0.72514,0.59392,0.6376,0.43496,0.97718,1.04076,1.00636,0.0064459,0.0064459,0.0064459
361,2820.47,0.78605,0.64096,0.93484,0.7806,0.64423,0.68931,0.47334,0.93049,0.89756,0.9791,0.006436,0.006436,0.006436
362,2828.23,0.78977,0.62114,0.92707,0.73454,0.63453,0.67101,0.45453,0.96257,0.93444,0.9905,0.0064261,0.0064261,0.0064261
363,2836.03,0.78978,0.63049,0.93021,0.76604,0.62613,0.66949,0.44583,0.98469,0.97367,1.00424,0.0064162,0.0064162,0.0064162
364,2843.8,0.78918,0.64128,0.93094,0.71553,0.66437,0.70354,0.47434,0.96131,0.84865,0.99315,0.0064063,0.0064063,0.0064063
365,2851.59,0.80163,0.65341,0.93428,0.72404,0.64702,0.6803,0.46342,0.98589,0.89089,1.00791,0.0063964,0.0063964,0.0063964
366,2859.38,0.78141,0.64958,0.92057,0.63798,0.36936,0.43291,0.23793,1.49225,1.785,1.62217,0.0063865,0.0063865,0.0063865
367,2867.19,0.79108,0.64606,0.92575,0.7182,0.65748,0.67739,0.46035,0.95722,0.87045,0.99169,0.0063766,0.0063766,0.0063766
368,2874.96,0.77782,0.63032,0.92936,0.7773,0.65436,0.68152,0.45882,0.96492,0.87723,0.99013,0.0063667,0.0063667,0.0063667
369,2882.79,0.78941,0.62243,0.92748,0.72096,0.67443,0.68,0.45902,0.96682,0.89394,0.99309,0.0063568,0.0063568,0.0063568
370,2890.65,0.77681,0.6331,0.92644,0.71155,0.64711,0.66276,0.44747,0.97274,0.93149,0.99704,0.0063469,0.0063469,0.0063469
371,2898.48,0.79658,0.63441,0.9401,0.65751,0.64043,0.64831,0.44639,0.97955,0.98264,0.9996,0.006337,0.006337,0.006337
372,2906.23,0.80295,0.64544,0.93847,0.70903,0.62862,0.65156,0.44566,0.97491,0.995,0.99433,0.0063271,0.0063271,0.0063271
373,2914.06,0.77971,0.63181,0.93144,0.76605,0.64153,0.68904,0.47138,0.97191,0.92542,0.99506,0.0063172,0.0063172,0.0063172
374,2921.77,0.78394,0.63287,0.92336,0.71273,0.67641,0.70187,0.47112,0.96661,0.85562,0.99498,0.0063073,0.0063073,0.0063073
375,2929.6,0.77572,0.60515,0.93031,0.73087,0.6469,0.68409,0.4668,0.95737,0.86243,0.99466,0.0062974,0.0062974,0.0062974
376,2937.44,0.77288,0.61614,0.93117,0.74017,0.65938,0.68238,0.47389,0.96149,0.87268,0.98155,0.0062875,0.0062875,0.0062875
377,2945.16,0.76801,0.62777,0.92381,0.74184,0.65006,0.67857,0.46231,0.96778,0.9118,0.98686,0.0062776,0.0062776,0.0062776
378,2952.94,0.80462,0.65637,0.94034,0.7442,0.63554,0.66756,0.45297,0.984,0.98097,0.99883,0.0062677,0.0062677,0.0062677
379,2960.79,0.77149,0.61058,0.9222,0.74374,0.65556,0.68566,0.46238,0.95133,0.89219,0.98736,0.0062578,0.0062578,0.0062578
380,2968.67,0.78458,0.62674,0.9208,0.73127,0.67231,0.69921,0.46945,0.93623,0.86564,0.98296,0.0062479,0.0062479,0.0062479
381,2976.43,0.77506,0.62836,0.91979,0.70935,0.67976,0.69509,0.47104,0.94292,0.89388,0.98236,0.006238,0.006238,0.006238
382,2984.22,0.79363,0.62739,0.92546,0.71097,0.64091,0.67591,0.46285,0.96177,0.95694,0.99854,0.0062281,0.0062281,0.0062281
383,2992.07,0.77918,0.62337,0.92578,0.72366,0.63666,0.66676,0.46441,0.96268,0.93561,1.0085,0.0062182,0.0062182,0.0062182
384,2999.91,0.77892,0.63253,0.91659,0.69911,0.61629,0.65481,0.44705,0.96428,0.94123,1.00314,0.0062083,0.0062083,0.0062083
385,3007.68,0.78049,0.61782,0.92234,0.70165,0.62633,0.65711,0.44952,0.96278,0.96699,0.99621,0.0061984,0.0061984,0.0061984
386,3015.52,0.8065,0.63135,0.93489,0.67924,0.65344,0.6728,0.45502,0.96344,0.90805,0.98509,0.0061885,0.0061885,0.0061885
387,3023.27,0.78171,0.63863,0.92751,0.76021,0.66426,0.67993,0.46362,0.95341,0.86404,0.98454,0.0061786,0.0061786,0.0061786
388,3031.05,0.77432,0.61788,0.9275,0.70494,0.6676,0.67442,0.45395,0.95451,0.8699,0.98973,0.0061687,0.0061687,0.0061687
389,3038.83,0.77656,0.6172,0.92711,0.74059,0.66518,0.68068,0.45414,0.97614,0.90732,1.00846,0.0061588,0.0061588,0.0061588
390,3046.64,0.75506,0.60579,0.92368,0.73571,0.67414,0.70596,0.48276,0.95686,0.84741,0.98698,0.0061489,0.0061489,0.0061489
391,3054.44,0.77588,0.62738,0.92135,0.74282,0.66799,0.70136,0.48902,0.94295,0.86036,0.9812,0.006139,0.006139,0.006139
392,3062.22,0.78197,0.62496,0.93634,0.74108,0.68146,0.70775,0.48953,0.92941,0.83652,0.97314,0.0061291,0.0061291,0.0061291
393,3070.01,0.75992,0.5943,0.91913,0.66245,0.62611,0.65237,0.42054,1.10121,1.03625,1.09581,0.0061192,0.0061192,0.0061192
394,3077.8,0.76735,0.60802,0.92413,0.74464,0.65135,0.67931,0.47141,0.95737,0.8863,0.98724,0.0061093,0.0061093,0.0061093
395,3085.63,0.76657,0.60574,0.92227,0.7118,0.65049,0.67557,0.46107,0.96011,0.90314,0.99068,0.0060994,0.0060994,0.0060994
396,3093.48,0.78826,0.63169,0.92736,0.73291,0.67834,0.69119,0.47093,0.95883,0.84874,0.99376,0.0060895,0.0060895,0.0060895
397,3101.3,0.78096,0.61662,0.92018,0.68261,0.55001,0.60308,0.3677,1.23414,1.2412,1.24302,0.0060796,0.0060796,0.0060796
398,3109.03,0.78525,0.61975,0.91808,0.7283,0.67246,0.70374,0.47872,0.95885,0.84487,0.98703,0.0060697,0.0060697,0.0060697
399,3116.85,0.75202,0.60349,0.91831,0.64375,0.54577,0.57927,0.33007,1.32255,1.15482,1.44769,0.0060598,0.0060598,0.0060598
400,3124.6,0.76753,0.60711,0.91104,0.70031,0.68834,0.69798,0.44355,1.05821,0.92547,1.07754,0.0060499,0.0060499,0.0060499
401,3132.44,0.75672,0.59422,0.92313,0.72114,0.68438,0.6986,0.4714,0.94787,0.86063,0.98661,0.00604,0.00604,0.00604
402,3140.16,0.74834,0.61202,0.91862,0.72866,0.6632,0.6886,0.47268,0.96095,0.88678,0.9881,0.0060301,0.0060301,0.0060301
403,3148.09,0.77152,0.61085,0.9293,0.74286,0.645,0.67674,0.46592,0.9555,0.91479,0.98028,0.0060202,0.0060202,0.0060202
404,3155.8,0.7586,0.61285,0.91781,0.77335,0.64517,0.68302,0.4658,0.95212,0.90287,0.98197,0.0060103,0.0060103,0.0060103
405,3163.59,0.75923,0.60553,0.91748,0.72705,0.6676,0.67931,0.46041,0.96185,0.85797,0.98264,0.0060004,0.0060004,0.0060004
406,3171.38,0.76129,0.60804,0.91771,0.75057,0.65947,0.67829,0.46632,0.9761,0.90032,0.98314,0.0059905,0.0059905,0.0059905
407,3179.22,0.77654,0.62219,0.91872,0.71639,0.65867,0.67315,0.46128,0.97622,0.8946,0.98644,0.0059806,0.0059806,0.0059806
408,3187.01,0.75389,0.6161,0.91736,0.74384,0.65462,0.68439,0.46715,0.95233,0.89542,0.98191,0.0059707,0.0059707,0.0059707
409,3194.77,0.76665,0.61542,0.93121,0.77327,0.66925,0.69213,0.47288,0.95726,0.88789,0.98183,0.0059608,0.0059608,0.0059608
410,3202.54,0.76251,0.60179,0.91103,0.67183,0.46911,0.51988,0.28834,1.4099,1.25012,1.60396,0.0059509,0.0059509,0.0059509
411,3210.37,0.78541,0.62213,0.92652,0.7528,0.63168,0.67068,0.46128,0.95192,0.91225,0.98239,0.005941,0.005941,0.005941
412,3218.22,0.76703,0.61536,0.91979,0.74149,0.65816,0.68399,0.46901,0.94806,0.8856,0.97953,0.0059311,0.0059311,0.0059311
413,3225.93,0.75861,0.60486,0.92573,0.72357,0.67468,0.69471,0.46908,0.96499,0.86926,0.99264,0.0059212,0.0059212,0.0059212
414,3233.74,0.77569,0.61802,0.92243,0.71412,0.65745,0.6606,0.44604,0.98427,0.93696,1.00299,0.0059113,0.0059113,0.0059113
415,3241.59,0.78432,0.62551,0.92749,0.67246,0.67575,0.66283,0.45463,0.97697,0.9441,0.99907,0.0059014,0.0059014,0.0059014
416,3249.28,0.76268,0.61023,0.9274,0.72491,0.6863,0.67597,0.46626,0.9614,0.89051,0.99407,0.0058915,0.0058915,0.0058915
417,3257.02,0.76031,0.59216,0.9247,0.77131,0.6311,0.66567,0.45219,1.00781,0.98755,1.00428,0.0058816,0.0058816,0.0058816
418,3264.81,0.7595,0.60619,0.92424,0.74089,0.67061,0.68986,0.47152,0.95096,0.88233,0.97939,0.0058717,0.0058717,0.0058717
419,3272.6,0.77136,0.62203,0.92828,0.78104,0.66729,0.70348,0.47773,0.95718,0.87682,0.99354,0.0058618,0.0058618,0.0058618
420,3280.38,0.76315,0.60467,0.9198,0.75841,0.67566,0.69498,0.4713,0.94953,0.86936,0.99112,0.0058519,0.0058519,0.0058519
421,3288.16,0.75027,0.59301,0.91416,0.74539,0.6671,0.68531,0.46399,0.96052,0.87533,1.00095,0.005842,0.005842,0.005842
422,3295.94,0.76723,0.60404,0.93292,0.74075,0.65524,0.66133,0.45064,0.96954,0.92925,1.00379,0.0058321,0.0058321,0.0058321
423,3303.74,0.76783,0.61146,0.92139,0.64536,0.50012,0.5298,0.30948,1.32286,1.42938,1.22794,0.0058222,0.0058222,0.0058222
424,3311.52,0.77866,0.60754,0.92505,0.74105,0.65185,0.68105,0.4637,0.95778,0.86658,0.98865,0.0058123,0.0058123,0.0058123
425,3319.33,0.74125,0.59832,0.91154,0.7621,0.64679,0.68037,0.45888,0.95923,0.87449,0.99066,0.0058024,0.0058024,0.0058024
426,3327.02,0.75087,0.58014,0.92175,0.7658,0.66989,0.69957,0.47201,0.95337,0.86993,0.98433,0.0057925,0.0057925,0.0057925
427,3334.89,0.75593,0.58749,0.91669,0.72208,0.63884,0.68614,0.46711,0.9617,0.88164,0.98619,0.0057826,0.0057826,0.0057826
428,3342.63,0.76821,0.60387,0.91932,0.62892,0.57696,0.57715,0.34938,1.26272,1.12904,1.39407,0.0057727,0.0057727,0.0057727
429,3350.38,0.75085,0.5931,0.91892,0.7479,0.65959,0.68468,0.46707,0.94842,0.89248,0.9862,0.0057628,0.0057628,0.0057628
430,3358.26,0.74984,0.58494,0.91165,0.75052,0.67968,0.70429,0.47588,0.95024,0.87803,0.98743,0.0057529,0.0057529,0.0057529
431,3366.08,0.75245,0.60868,0.91712,0.77364,0.67936,0.71364,0.48373,0.94612,0.84765,0.9894,0.005743,0.005743,0.005743
432,3373.84,0.73907,0.58193,0.91299,0.77504,0.68317,0.70326,0.4835,0.94656,0.86485,0.98655,0.0057331,0.0057331,0.0057331
433,3381.6,0.77578,0.60278,0.9217,0.76199,0.68392,0.70952,0.48348,0.95038,0.84193,0.98783,0.0057232,0.0057232,0.0057232
434,3389.4,0.73159,0.5744,0.91174,0.685,0.68643,0.67501,0.46083,0.97273,0.90647,0.99239,0.0057133,0.0057133,0.0057133
435,3397.25,0.74703,0.57816,0.91101,0.72121,0.6673,0.66996,0.45242,0.97156,0.90926,0.99746,0.0057034,0.0057034,0.0057034
436,3405.03,0.76216,0.59946,0.92071,0.72056,0.65906,0.67838,0.46731,0.96266,0.88716,0.99127,0.0056935,0.0056935,0.0056935
437,3412.8,0.754,0.59284,0.92187,0.74712,0.66699,0.6914,0.47705,0.95611,0.84445,0.98167,0.0056836,0.0056836,0.0056836
438,3420.66,0.74132,0.56061,0.91688,0.73742,0.68631,0.69642,0.47692,0.96002,0.86011,0.98958,0.0056737,0.0056737,0.0056737
439,3428.46,0.75872,0.57493,0.91139,0.74502,0.65273,0.67842,0.46522,0.95898,0.87181,0.98282,0.0056638,0.0056638,0.0056638
440,3436.34,0.76638,0.59667,0.92097,0.77143,0.67029,0.69159,0.47705,0.94771,0.85958,0.97688,0.0056539,0.0056539,0.0056539
441,3444.14,0.75489,0.60331,0.91926,0.74734,0.68415,0.69904,0.47406,0.95688,0.84395,0.99078,0.005644,0.005644,0.005644
442,3451.86,0.76199,0.58005,0.90974,0.71443,0.68407,0.69763,0.4739,0.95315,0.84923,0.99032,0.0056341,0.0056341,0.0056341
443,3459.64,0.76623,0.60227,0.93199,0.66862,0.57923,0.61745,0.38616,1.17112,1.09175,1.20353,0.0056242,0.0056242,0.0056242
444,3467.48,0.75185,0.59479,0.92131,0.75957,0.67993,0.69816,0.47285,0.95813,0.86409,0.98957,0.0056143,0.0056143,0.0056143
445,3475.29,0.73661,0.56477,0.90511,0.75696,0.67153,0.69212,0.47132,0.94997,0.87976,0.97957,0.0056044,0.0056044,0.0056044
446,3483.04,0.75166,0.58687,0.91728,0.71178,0.67344,0.68128,0.46262,0.94148,0.8796,0.97606,0.0055945,0.0055945,0.0055945
447,3490.95,0.76931,0.61474,0.92069,0.70676,0.6783,0.69237,0.47703,0.93444,0.85787,0.97762,0.0055846,0.0055846,0.0055846
448,3498.72,0.74345,0.60255,0.91067,0.73635,0.68851,0.69902,0.47765,0.94283,0.85676,0.98191,0.0055747,0.0055747,0.0055747
449,3506.55,0.74184,0.57215,0.91344,0.74319,0.69011,0.70189,0.47782,0.94386,0.83542,0.98189,0.0055648,0.0055648,0.0055648
450,3514.33,0.74459,0.58458,0.91865,0.73182,0.67791,0.70231,0.48155,0.94564,0.84419,0.98392,0.0055549,0.0055549,0.0055549
451,3522.06,0.76421,0.59193,0.91882,0.48283,0.44163,0.47247,0.28504,1.38754,1.7559,1.39351,0.005545,0.005545,0.005545
452,3529.94,0.74625,0.59189,0.92178,0.70784,0.69653,0.6894,0.46402,0.958,0.87129,0.99046,0.0055351,0.0055351,0.0055351
453,3537.66,0.72873,0.56654,0.91333,0.76781,0.66468,0.68394,0.46317,0.95407,0.88944,0.98601,0.0055252,0.0055252,0.0055252
454,3545.5,0.7563,0.57186,0.91312,0.7465,0.67072,0.68656,0.46906,0.95651,0.88942,0.99223,0.0055153,0.0055153,0.0055153
455,3553.28,0.75969,0.59585,0.92271,0.7558,0.65225,0.66811,0.45728,0.95401,0.88909,0.98978,0.0055054,0.0055054,0.0055054
456,3561.07,0.75184,0.58154,0.9102,0.74891,0.67883,0.69257,0.47213,0.94699,0.86122,0.98509,0.0054955,0.0054955,0.0054955
457,3568.83,0.73114,0.57769,0.91807,0.77112,0.66055,0.68709,0.46724,0.95018,0.88828,0.98572,0.0054856,0.0054856,0.0054856
458,3576.61,0.73999,0.59162,0.92001,0.76108,0.65747,0.69981,0.4779,0.94515,0.86602,0.98257,0.0054757,0.0054757,0.0054757
459,3584.41,0.75947,0.61294,0.92557,0.65648,0.56504,0.59671,0.35364,1.27725,1.17574,1.39486,0.0054658,0.0054658,0.0054658
460,3592.2,0.75468,0.58978,0.91987,0.80172,0.68586,0.70781,0.4841,0.93924,0.87249,0.98039,0.0054559,0.0054559,0.0054559
461,3600.01,0.7462,0.57901,0.921,0.75144,0.70063,0.69959,0.47806,0.94137,0.86934,0.98236,0.005446,0.005446,0.005446
462,3607.79,0.7255,0.55984,0.91155,0.7535,0.67546,0.69727,0.47655,0.93582,0.86721,0.97591,0.0054361,0.0054361,0.0054361
463,3615.59,0.73114,0.58024,0.91714,0.71159,0.68537,0.69106,0.47561,0.94322,0.87503,0.98053,0.0054262,0.0054262,0.0054262
464,3623.35,0.74768,0.57138,0.91607,0.73259,0.67189,0.67653,0.46889,0.9488,0.87603,0.97797,0.0054163,0.0054163,0.0054163
465,3631.21,0.74395,0.59106,0.9068,0.74007,0.68138,0.68988,0.47219,0.94412,0.87468,0.97652,0.0054064,0.0054064,0.0054064
466,3638.97,0.74077,0.56574,0.9099,0.7649,0.67814,0.69398,0.46718,0.95523,0.87335,0.97728,0.0053965,0.0053965,0.0053965
467,3646.76,0.74676,0.5945,0.9028,0.74737,0.67367,0.69564,0.47715,0.95867,0.86889,0.98165,0.0053866,0.0053866,0.0053866
468,3654.56,0.72767,0.57683,0.91643,0.71588,0.65834,0.66851,0.4503,0.988,0.9198,1.00321,0.0053767,0.0053767,0.0053767
469,3662.38,0.75572,0.59229,0.92384,0.7422,0.67606,0.69931,0.47936,0.96017,0.85747,0.98805,0.0053668,0.0053668,0.0053668
470,3670.17,0.76977,0.57605,0.92333,0.74462,0.66715,0.70121,0.48234,0.96211,0.84948,0.98475,0.0053569,0.0053569,0.0053569
471,3677.94,0.74474,0.58207,0.90511,0.76421,0.65764,0.69269,0.47916,0.95935,0.86082,0.98352,0.005347,0.005347,0.005347
472,3685.73,0.73469,0.57585,0.91456,0.74966,0.6501,0.67472,0.46745,0.9566,0.88576,0.98608,0.0053371,0.0053371,0.0053371
473,3693.53,0.74599,0.57612,0.91128,0.75528,0.65877,0.68484,0.46902,0.97055,0.86572,0.99047,0.0053272,0.0053272,0.0053272
474,3701.38,0.74229,0.57086,0.91336,0.74715,0.66549,0.69561,0.46917,0.9596,0.84374,0.9827,0.0053173,0.0053173,0.0053173
475,3709.12,0.73477,0.57231,0.91611,0.73206,0.67457,0.68294,0.45759,0.96534,0.87873,0.99231,0.0053074,0.0053074,0.0053074
476,3716.91,0.75193,0.57566,0.91574,0.73875,0.65873,0.67594,0.45777,0.9587,0.86021,0.99128,0.0052975,0.0052975,0.0052975
477,3724.68,0.72536,0.55644,0.90798,0.75634,0.67384,0.68934,0.46544,0.94598,0.84041,0.9833,0.0052876,0.0052876,0.0052876
478,3732.47,0.72554,0.57016,0.91461,0.76457,0.67189,0.68879,0.46649,0.95173,0.86397,0.98339,0.0052777,0.0052777,0.0052777
479,3740.28,0.74341,0.5798,0.91265,0.71591,0.62181,0.64075,0.40656,1.11945,1.03144,1.15036,0.0052678,0.0052678,0.0052678
480,3748.04,0.74877,0.58653,0.91171,0.57797,0.27232,0.30516,0.16203,1.78957,2.77416,1.94685,0.0052579,0.0052579,0.0052579
481,3755.82,0.76301,0.58666,0.92235,0.7663,0.6665,0.69965,0.46693,0.95666,0.85654,0.98607,0.005248,0.005248,0.005248
482,3763.74,0.72768,0.56831,0.8989,0.72069,0.68987,0.71069,0.47336,0.96611,0.84861,0.9847,0.0052381,0.0052381,0.0052381
483,3771.44,0.70953,0.55412,0.90358,0.71287,0.65677,0.68978,0.46073,0.94407,0.86559,0.9787,0.0052282,0.0052282,0.0052282
484,3779.2,0.73708,0.57061,0.9073,0.73976,0.64539,0.68544,0.46798,0.95318,0.84605,0.98847,0.0052183,0.0052183,0.0052183
485,3786.97,0.71649,0.55429,0.9097,0.57523,0.53574,0.5479,0.32493,1.3184,1.25573,1.4603,0.0052084,0.0052084,0.0052084
486,3794.77,0.74278,0.57063,0.91883,0.71731,0.67518,0.68683,0.4607,0.9575,0.85878,0.9876,0.0051985,0.0051985,0.0051985
487,3802.64,0.753,0.57147,0.91508,0.74386,0.68642,0.70033,0.47225,0.95603,0.83982,0.98344,0.0051886,0.0051886,0.0051886
488,3810.43,0.72388,0.54186,0.90759,0.77488,0.69068,0.70787,0.47918,0.95164,0.81699,0.9816,0.0051787,0.0051787,0.0051787
489,3818.24,0.73154,0.56581,0.91334,0.79735,0.68805,0.70201,0.47296,0.95524,0.83244,0.98377,0.0051688,0.0051688,0.0051688
490,3826.03,0.74039,0.56798,0.90748,0.76874,0.67075,0.70216,0.47602,0.97019,0.86771,0.98595,0.0051589,0.0051589,0.0051589
491,3833.92,0.73105,0.56471,0.90894,0.77025,0.67923,0.69691,0.46776,0.95601,0.86285,0.98023,0.005149,0.005149,0.005149
492,3841.65,0.72024,0.55162,0.90065,0.7543,0.67194,0.68976,0.46645,0.9581,0.8554,0.98516,0.0051391,0.0051391,0.0051391
